Timestamp,Temperature,Humidity
2022-09-01 21:16:11,41.06,72.2
2022-09-01 21:29:03,48.29,91.98
2022-09-01 21:31:59,34.96,78.4
2022-09-01 21:35:25,41.21,70.42
2022-09-01 21:36:06,36.06,80.87
2022-09-01 21:41:21,49.24,88.97
2022-09-01 21:45:03,46.67,70.9
2022-09-01 21:46:36,40.95,72.0
2022-09-01 21:48:12,38.31,89.71
2022-09-01 22:12:02,43.09,85.61
2022-09-01 22:16:45,42.16,93.16
2022-09-01 22:23:45,30.07,84.56
2022-09-01 22:31:31,45.97,99.25
2022-09-01 22:41:57,43.84,93.91
2022-09-01 22:54:23,44.71,93.65
2022-09-01 22:55:07,31.44,91.62
2022-09-01 22:59:07,34.74,88.59
2022-09-01 23:00:51,42.61,75.96
2022-09-01 23:04:14,39.58,78.36
2022-09-01 23:05:41,33.41,76.03
2022-09-01 23:09:50,34.67,83.06
2022-09-01 23:11:47,49.76,99.83
2022-09-01 23:17:29,31.97,77.52
2022-09-01 23:17:54,31.71,75.49
2022-09-01 23:29:07,33.6,78.6
2022-09-01 23:35:45,37.24,80.53
2022-09-01 23:37:26,33.86,82.96
2022-09-01 23:37:53,41.8,75.23
2022-09-01 23:38:09,44.87,72.32
2022-09-01 23:38:34,35.92,85.88
2022-09-01 23:41:56,45.96,94.49
2022-09-01 23:52:00,36.11,89.56
2022-09-01 23:55:40,49.87,83.52
2022-09-01 23:56:09,36.05,93.59
2022-09-02 00:03:27,37.52,75.16
2022-09-02 00:08:30,48.85,99.87
2022-09-02 00:12:40,33.97,86.07
2022-09-02 00:13:55,33.12,94.02
2022-09-02 00:14:14,47.11,84.07
2022-09-02 00:15:53,42.62,78.21
2022-09-02 00:29:02,39.27,96.39
2022-09-02 00:32:52,48.19,78.0
2022-09-02 00:37:36,49.34,89.01
2022-09-02 00:38:08,39.77,81.9
2022-09-02 00:41:46,49.79,79.52
2022-09-02 00:45:42,46.5,78.16
2022-09-02 00:48:38,45.31,91.04
2022-09-02 00:50:33,40.09,77.76
2022-09-02 00:52:23,44.52,96.95
2022-09-02 00:54:53,44.01,73.69
2022-09-02 00:55:49,47.23,77.94
2022-09-02 01:07:28,33.76,80.47
2022-09-02 01:07:52,46.47,81.28
2022-09-02 01:10:24,44.56,92.74
2022-09-02 01:12:11,39.08,86.32
2022-09-02 01:12:41,35.56,76.78
2022-09-02 01:19:54,42.93,83.98
2022-09-02 01:20:46,48.54,81.38
2022-09-02 01:24:03,46.26,80.75
2022-09-02 01:24:17,39.11,84.32
2022-09-02 01:25:48,36.58,81.87
2022-09-02 01:29:03,41.75,87.4
2022-09-02 01:30:12,30.01,98.87
2022-09-02 01:32:01,35.39,84.73
2022-09-02 01:34:32,41.54,82.96
2022-09-02 01:44:08,35.96,87.54
2022-09-02 01:45:54,33.97,75.85
2022-09-02 01:48:15,35.98,78.74
2022-09-02 01:53:06,41.83,80.95
2022-09-02 02:12:44,37.84,89.63
2022-09-02 02:18:17,49.81,72.62
2022-09-02 02:21:04,40.47,86.66
2022-09-02 02:29:26,41.81,92.87
2022-09-02 02:38:25,38.4,97.54
2022-09-02 02:45:14,34.64,89.65
2022-09-02 02:50:06,41.62,96.35
2022-09-02 03:00:35,36.49,81.32
2022-09-02 03:01:07,39.65,82.86
2022-09-02 03:11:10,47.57,79.98
2022-09-02 03:18:45,47.33,98.33
2022-09-02 03:23:43,32.69,84.84
2022-09-02 03:28:08,45.16,96.61
2022-09-02 03:38:39,39.94,76.84
2022-09-02 03:41:12,33.44,79.2
2022-09-02 03:41:59,47.52,70.41
2022-09-02 03:42:31,48.94,82.93
2022-09-02 03:45:05,42.93,95.99
2022-09-02 03:47:48,44.63,78.16
2022-09-02 03:52:33,38.93,76.21
2022-09-02 03:57:39,44.68,83.49
2022-09-02 04:01:32,34.55,74.08
2022-09-02 04:05:28,36.63,90.63
2022-09-02 04:07:38,45.73,96.22
2022-09-02 04:11:58,37.61,75.63
2022-09-02 04:20:45,37.4,87.3
2022-09-02 04:22:10,44.39,86.76
2022-09-02 04:22:59,36.32,90.59
2022-09-02 04:24:50,31.81,87.91
2022-09-02 04:28:29,48.23,88.44
2022-09-02 04:36:09,48.94,77.47
2022-09-02 04:44:28,41.04,87.82
2022-09-02 04:44:36,45.65,93.88
2022-09-02 04:51:07,35.25,80.63
2022-09-02 04:53:29,34.89,81.23
2022-09-02 04:54:08,37.53,91.37
2022-09-02 04:54:40,40.44,87.72
2022-09-02 05:00:52,31.5,72.21
2022-09-02 05:02:45,49.8,94.1
2022-09-02 05:03:26,34.02,90.66
2022-09-02 05:20:20,47.78,95.37
2022-09-02 05:30:23,34.42,90.1
2022-09-02 05:31:43,49.8,96.73
2022-09-02 05:44:53,41.54,90.49
2022-09-02 05:45:39,46.16,73.0
2022-09-02 05:45:51,44.27,74.99
2022-09-02 05:46:18,40.04,86.24
2022-09-02 05:48:00,35.62,70.87
2022-09-02 05:51:54,31.93,89.72
2022-09-02 06:11:43,35.48,84.93
2022-09-02 06:12:40,46.4,84.27
2022-09-02 06:15:47,34.97,93.41
2022-09-02 06:17:38,46.92,70.46
2022-09-02 06:18:24,43.59,92.89
2022-09-02 06:18:37,43.17,77.65
2022-09-02 06:20:26,35.7,99.89
2022-09-02 06:32:25,36.98,77.12
2022-09-02 06:38:23,42.11,95.14
2022-09-02 06:40:38,33.33,92.97
2022-09-02 06:41:58,48.38,91.26
2022-09-02 06:56:08,41.07,75.01
2022-09-02 06:59:46,47.89,85.16
2022-09-02 07:00:34,30.99,93.77
2022-09-02 07:04:31,41.56,84.27
2022-09-02 07:07:28,49.49,86.72
2022-09-02 07:08:44,31.61,90.39
2022-09-02 07:19:01,40.67,91.11
2022-09-02 07:22:41,45.5,90.46
2022-09-02 07:23:51,33.76,91.99
2022-09-02 07:30:53,47.87,95.72
2022-09-02 07:33:06,40.29,88.41
2022-09-02 07:33:18,37.28,94.74
2022-09-02 07:35:15,44.44,88.46
2022-09-02 07:42:30,43.19,77.3
2022-09-02 07:42:39,46.29,94.57
2022-09-02 07:51:04,35.14,88.86
2022-09-02 07:58:32,36.7,95.41
2022-09-02 08:00:27,44.26,79.77
2022-09-02 08:04:20,31.83,90.57
2022-09-02 08:04:46,42.59,86.88
2022-09-02 08:06:40,40.73,94.27
2022-09-02 08:10:55,45.38,78.88
2022-09-02 08:12:21,38.34,98.91
2022-09-02 08:19:02,48.02,77.21
2022-09-02 08:20:57,47.39,85.48
2022-09-02 08:29:51,43.23,94.81
2022-09-02 08:30:32,36.18,85.46
2022-09-02 08:30:45,43.74,74.14
2022-09-02 08:38:16,39.25,82.37
2022-09-02 08:39:24,48.53,70.31
2022-09-02 08:39:46,39.74,72.02
2022-09-02 08:39:51,49.62,93.51
2022-09-02 08:39:53,41.21,72.18
2022-09-02 08:51:48,42.4,79.64
2022-09-02 08:59:38,31.57,85.35
2022-09-02 09:06:50,48.96,87.61
2022-09-02 09:14:17,33.47,76.51
2022-09-02 09:17:25,48.03,80.47
2022-09-02 09:18:06,34.4,83.69
2022-09-02 09:18:31,47.37,77.18
2022-09-02 09:22:14,48.55,74.34
2022-09-02 09:22:26,39.77,70.46
2022-09-02 09:34:30,35.51,72.31
2022-09-02 09:41:23,48.5,73.39
2022-09-02 09:47:36,46.89,81.74
2022-09-02 09:48:24,47.53,86.99
2022-09-02 09:48:30,47.17,82.55
2022-09-02 09:50:37,42.56,96.23
2022-09-02 09:52:34,32.27,76.66
2022-09-02 09:56:37,30.84,75.75
2022-09-02 10:13:15,30.35,97.49
2022-09-02 10:14:09,40.97,96.04
2022-09-02 10:18:06,33.92,76.71
2022-09-02 10:19:28,45.43,89.01
2022-09-02 10:27:07,48.22,94.58
2022-09-02 10:29:31,48.01,98.29
2022-09-02 10:35:30,36.37,90.68
2022-09-02 10:38:22,34.87,71.0
2022-09-02 10:48:28,36.51,93.11
2022-09-02 10:53:25,38.8,82.12
2022-09-02 11:00:11,46.58,85.14
2022-09-02 11:05:01,36.67,70.95
2022-09-02 11:17:41,40.66,80.41
2022-09-02 11:23:13,31.27,72.37
2022-09-02 11:23:39,39.37,78.88
2022-09-02 11:23:56,44.54,76.35
2022-09-02 11:24:15,35.39,77.26
2022-09-02 11:24:21,36.22,83.03
2022-09-02 11:24:55,49.76,96.38
2022-09-02 11:30:24,45.81,86.14
2022-09-02 11:30:31,31.0,79.71
2022-09-02 11:30:37,35.5,92.08
2022-09-02 11:30:55,33.17,87.32
2022-09-02 11:38:46,40.48,79.49
2022-09-02 11:40:09,34.01,76.32
2022-09-02 11:42:07,31.14,90.22
2022-09-02 11:53:50,49.55,92.86
2022-09-02 11:54:41,47.0,93.4
2022-09-02 11:56:18,39.24,98.12
2022-09-02 11:59:08,48.19,98.8
2022-09-02 12:03:30,46.5,81.98
2022-09-02 12:03:36,37.18,83.71
2022-09-02 12:08:02,39.17,78.87
2022-09-02 12:10:26,45.45,76.88
2022-09-02 12:13:13,42.06,99.16
2022-09-02 12:14:02,32.91,88.42
2022-09-02 12:14:21,39.67,77.32
2022-09-02 12:29:53,36.35,95.81
2022-09-02 12:30:58,38.21,99.0
2022-09-02 12:35:06,39.94,89.11
2022-09-02 12:35:44,33.66,82.13
2022-09-02 12:47:49,49.99,97.46
2022-09-02 12:59:13,46.45,78.72
2022-09-02 13:04:49,31.79,94.09
2022-09-02 13:06:31,30.19,77.14
2022-09-02 13:08:05,36.56,89.8
2022-09-02 13:10:53,48.48,81.92
2022-09-02 13:14:18,44.17,87.97
2022-09-02 13:14:24,41.34,90.32
2022-09-02 13:15:01,47.52,99.74
2022-09-02 13:20:54,48.64,89.41
2022-09-02 13:23:38,49.62,91.31
2022-09-02 13:24:21,35.42,78.25
2022-09-02 13:29:36,37.95,90.04
2022-09-02 13:37:24,37.53,85.25
2022-09-02 13:37:57,32.94,71.04
2022-09-02 13:43:59,49.1,86.38
2022-09-02 13:46:09,45.51,87.76
2022-09-02 13:48:30,36.25,85.93
2022-09-02 13:49:28,46.18,75.53
2022-09-02 13:50:01,46.61,81.3
2022-09-02 14:02:50,33.21,75.82
2022-09-02 14:06:47,30.27,98.44
2022-09-02 14:07:22,46.84,70.19
2022-09-02 14:07:49,33.82,81.18
2022-09-02 14:08:46,35.03,89.75
2022-09-02 14:14:52,30.78,96.08
2022-09-02 14:15:54,40.87,79.45
2022-09-02 14:17:11,37.84,78.32
2022-09-02 14:17:49,32.65,98.72
2022-09-02 14:21:04,41.38,97.28
2022-09-02 14:23:27,37.78,76.93
2022-09-02 14:28:24,49.44,72.56
2022-09-02 14:31:24,42.84,77.44
2022-09-02 14:31:38,35.97,95.3
2022-09-02 14:35:21,48.45,82.72
2022-09-02 14:36:21,31.85,80.31
2022-09-02 14:37:34,34.07,96.97
2022-09-02 14:38:26,48.72,98.39
2022-09-02 14:38:37,42.59,77.76
2022-09-02 14:44:47,46.05,78.52
2022-09-02 14:45:43,30.79,77.94
2022-09-02 15:02:59,40.67,98.69
2022-09-02 15:04:03,40.15,86.55
2022-09-02 15:05:45,46.23,88.92
2022-09-02 15:12:33,40.46,92.98
2022-09-02 15:15:50,38.2,79.71
2022-09-02 15:27:33,46.47,83.78
2022-09-02 15:29:09,42.54,78.2
2022-09-02 15:37:58,39.74,82.14
2022-09-02 15:39:05,44.43,81.58
2022-09-02 15:39:16,42.22,88.95
2022-09-02 15:46:50,36.35,84.44
2022-09-02 15:52:44,49.93,83.55
2022-09-02 15:57:38,30.4,96.32
2022-09-02 15:59:02,31.09,76.83
2022-09-02 15:59:59,47.36,86.52
2022-09-02 16:11:41,33.14,82.08
2022-09-02 16:18:21,44.36,96.35
2022-09-02 16:39:18,46.46,88.64
2022-09-02 16:43:12,37.29,90.5
2022-09-02 16:47:57,36.11,95.48
2022-09-02 16:55:11,32.51,91.82
2022-09-02 16:59:15,33.29,82.92
2022-09-02 17:16:22,35.46,96.55
2022-09-02 17:17:06,36.54,72.26
2022-09-02 17:21:06,33.31,90.77
2022-09-02 17:21:35,46.5,96.28
2022-09-02 17:22:38,44.48,70.9
2022-09-02 17:32:38,31.42,72.1
2022-09-02 17:33:50,30.45,90.22
2022-09-02 17:38:01,44.32,92.9
2022-09-02 17:44:45,36.97,78.14
2022-09-02 17:50:37,38.64,90.04
2022-09-02 17:51:17,31.37,94.6
2022-09-02 17:52:49,36.38,95.49
2022-09-02 18:00:14,37.56,87.51
2022-09-02 18:00:55,47.28,92.37
2022-09-02 18:10:20,30.63,93.38
2022-09-02 18:15:23,49.05,76.2
2022-09-02 18:19:56,49.55,95.79
2022-09-02 18:21:05,34.42,73.28
2022-09-02 18:26:33,40.59,93.3
2022-09-02 18:28:40,49.38,84.8
2022-09-02 18:28:42,37.4,72.08
2022-09-02 18:38:00,47.09,92.69
2022-09-02 18:40:43,37.59,90.32
2022-09-02 18:41:36,35.07,97.94
2022-09-02 18:41:47,34.12,79.03
2022-09-02 18:47:08,49.39,70.35
2022-09-02 18:47:54,37.57,84.44
2022-09-02 18:49:54,39.88,91.79
2022-09-02 18:54:05,33.93,97.72
2022-09-02 19:10:08,35.35,82.02
2022-09-02 19:10:46,39.52,81.2
2022-09-02 19:13:37,34.29,96.37
2022-09-02 19:18:48,38.34,92.78
2022-09-02 19:26:01,37.09,81.55
2022-09-02 19:37:59,31.45,82.24
2022-09-02 19:38:58,45.61,86.95
2022-09-02 19:41:18,30.39,96.02
2022-09-02 19:46:27,31.88,81.29
2022-09-02 19:48:44,38.85,72.42
2022-09-02 19:51:15,41.35,92.04
2022-09-02 19:54:02,32.93,76.18
2022-09-02 19:58:29,46.44,80.81
2022-09-02 20:00:04,47.99,90.42
2022-09-02 20:01:50,49.17,81.43
2022-09-02 20:12:58,35.86,98.22
2022-09-02 20:13:08,33.12,99.62
2022-09-02 20:28:13,46.73,76.8
2022-09-02 20:36:41,42.23,77.34
2022-09-02 20:52:48,34.84,72.73
2022-09-02 20:57:01,38.17,96.61
2022-09-02 21:02:31,38.84,72.0
2022-09-02 21:04:04,46.83,82.5
2022-09-02 21:06:06,49.97,91.21
2022-09-02 21:07:20,35.62,82.37
2022-09-02 21:28:41,34.46,74.83
2022-09-02 21:28:44,40.28,77.71
2022-09-02 21:33:31,35.55,79.25
2022-09-02 21:35:58,33.43,77.37
